Character name;Japanese text;English text
<PNAME>;『えーつ、俺がー！何でだよ。;Wha- Me?! Why?
Asahina;「ねぇいいじゃんか。お願ーい、どつか連れてつてぇ。;Come on, please? Take me somewhere.
<PNAME>;『おい、変な声だすなよ！みんな見てるじゃないか。;Hey, don't make weird sounds! Everyone's watching.
Asahina;「約束してくれないと、大声で泣き出すわよ。;If you don't promise, I'll cry out loud.
<PNAME>;『わかつた、わかつたからそれだけは、やめてくれ。;Alright, alright, just don't do that.
Asahina;「ホント！超ラッキー。絶対だよ。;Really?! Super lucky. Promise me.
<PNAME>;『はいはい⋯。今度、電話するよ⋯。;Yeah, yeah... I'll call you next time...
Asahina;「約束だからね。じゃ、電話待つてるから。;It's a promise, okay? I'll be waiting for your call.
<PNAME>;『はぁー。疲れた⋯。;Sigh... I'm tired...
<PNAME>;（約束だからな。近いうちに、電話しなくちゃ。）;(It's a promise. I have to call her soon.)
<PNAME>;（でも、俺、彼女の電話番号知らないよ。どうしよう⋯。）;(But, I don't know her phone number. What should I do?)
<PNAME>;（後で好雄にでも聞くか⋯。）;(I'll ask Yoshio later...)
Kagami;「それにしても、やつと涼しくなつてきたわね。;By the way, it's finally getting cooler.
<PNAME>;『本当、過ごし易くなつたよ。;Really, it's more comfortable now.
Kagami;「それじゃ、そろそろ、中に入るわよ。;Well then, shall we go inside soon?
Kagami;「この方の絵、なかなかですわね。;This person's painting is quite good.
Kagami;「貴方には、この良さがわかりませんのね。;You can't understand the beauty of this, can you?
Yoshio;「朝日奈、朝日奈‥‥と。;Asahina, Asahina...
Asahina;「ハイ、朝日奈です。;Yes, this is Asahina.
Asahina;「<PSURNAME>君？何？どうしたの？;<PSURNAME>-kun? What is it? What's up?
Asahina;「ええーつ。何で、その日なの？予定、入れちゃつたわよ。;What the? Why that day? I already made plans.
<PNAME>;『ごめん、もう少し早く連絡すれば、良かつたね。;Sorry, I should've contacted you earlier.
Asahina;「ああつ。―緒に出かけたかつたのに。この次は、早めにしてよ。;I see... I wanted to go out with you. Contact me earlier next time.
<PNAME>;『分かつたよ。それじゃ。;Got it. See you then.
Asahina;「ラッキー。その日、ちょうど暇だつたんだ。;Lucky. I happen to be free that day.
Asahina;「うん、分かつたわ。必ず来てよ。;Yeah, understood. Be sure to come.
<PNAME>;『さてと、これからどうしようかな。;So, what should I do now?
<PNAME>;『さて、誰を誘おうか？;Well, who should I invite?
<PNAME>;『あつ、丁度いいところに、朝日奈さんが現れたぞ。;Oh, right on time, Asahina-san has appeared.
<PNAME>;『おーい、朝日奈さん。;Hey, Asahina-san.
Asahina;「あつ、<PSURNAME>君。何々？;Oh, <PSURNAME>-kun. What's up?
<PNAME>;『―緒に、見学しない？;Wanna check it out together?
Asahina;「バッチタイミング。私も誘おうと思つてたのよ。;Perfect timing. I was thinking of inviting you too.
<PNAME>;『それじゃあ、どこに行こうか？;So, where should we go?
Asahina;「噂によると、電脳部と、演劇部が面白いらしいよ。;Rumor has it that the Computer Club and the Drama Club are interesting.
<PNAME>;『へぇ、そうなんだ。（どこに行こうかなぁ。）;Oh, really? (Where should I go?)
Asahina;「ほらほら早く。占いやつてるから、―緒にやろうよ。;Come on, hurry up. They're doing fortune-telling, let's do it together.
<PNAME>;『ちょつと、そんなに引つ張らないでくれよ。;Hey, don't pull so hard.
<PNAME>;『それじゃ、朝日奈さんとの相性だな。;Okay, let's check our compatibility.
none;＊パソコン ＮＭＳ―９０００＊朝日奈 夕子 血液型 Ｂ型<PNAME> <PSURNAME> 血液型 Ａ型;*Computer NMS-9000* Asahina Yuko Blood Type B <PNAME> <PSURNAME> Blood Type A
none;＊パソコン ＮＭＳ―９０００＊タダイマ、ケイサンチュウ．．．;*Computer NMS-9000* Now calculating...
none;＊パ;*Pa
none;＊パソコン ＮＭＳ―９０００＊オフタリノ、アイショウハフツウデス。;*Computer NMS-9000* Your compatibility is average.
Asahina;「ふーん、こんなもんか⋯。;Hmm, is that so⋯.
<PNAME>;『こんなもんだねぇ。;That's about it.
Asahina;「占いもしたことだし、次はどこ行く？;Now that we've done the fortune-telling, where should we go next?
<PNAME>;『えぇ、もう行くの？;Huh, we're leaving already?
Asahina;「ほら、とりあえず、あつち行つてみようよ。;Come on, let's try going over there first.
<PNAME>;『あつちつて、ち、ちょつと⋯。;Over there? Wait a second⋯.
Asahina;「ほら、早く早く。;Come on, hurry, hurry.
Asahina;「全然。さあ、早く行こうよ。;Not at all. Come on, let's go quickly.
Asahina;「ねぇねぇどうしたの。こんなとこに呼び出して。;Hey, what's up? Why did you call me here?
<PNAME>;（今はヨーグルトきのこが流行つているらしい。ということを聞き出した。）;（I found out that yogurt mushrooms are trending right now.）
Asahina;「今日は超楽しかつたね。またどこか誘つてね。;Today was super fun. Invite me somewhere again.
Asahina;「じゃあ、帰ろ。<PSURNAME>君。;Well, let's go home. <PSURNAME>-kun.
<PNAME>;『あつ、今日は、朝日奈さんの誕生日じゃないか。;Oh, today is Asahina-san's birthday, isn't it?
<PNAME>;『よし、ヨーグルトきのこを、プレゼントしよう。;Alright, I'll give the yogurt mushrooms as a present.
<PNAME>;『あつ、朝日奈さん！;Asahina-san!
Asahina;「ん？何々？;Huh? What is it?
Asahina;「ホント！超うれしい！開けてもいいよね？;Really! I'm super happy! Can I open it?
Asahina;「おつしゃれーつ。超センスいいじゃない。大切にするね。;So stylish. You have great taste. I'll cherish it.
Asahina;「じゃ、そろそろ中に入ろうよ。;Well, let's go inside soon.
<PNAME>;『そうだね。そうしようか。;Yeah, let's do that.
Asahina;「動物園つて、わりと楽しいよね。;The zoo is surprisingly fun, isn't it?
Asahina;「何か嘘くさいなぁ。;Something feels fake.
Asahina;「超つまんなかつたね。;That was super boring.
<PNAME>;『よし、金の髪飾りを、プレゼントしよう。;Alright, I'll give you a gold hairpin as a present.
<PNAME>;『あつ、鏡さん！;Oh, Kagami-san!
Kagami;「あら、<PNAME>君。;Oh, <PNAME>-kun.
Kagami;「あら、<PNAME>君。何か御用かしら？;Oh, <PNAME>-kun. Do you need something?
Kagami;「ありがとう、いただくわ。また、私の虜が―人⋯。開けてもいいかしら？;Thank you, I'll take it. Another one for my captivations⋯. May I open it?
Kagami;「まあ、私に似つかわしい素敵なものですこと。ありがたくいただくわ。;Oh my, what a fitting and wonderful thing for me. I'll gratefully accept it.
Asahina;「どこに買い物に行こうか？;Where should we go shopping?
Asahina;「うん。ソッコーで行こう。;Yeah, let's go right away.
Asahina;「この服、超いいね。;This dress is super nice.
Asahina;「うん、それもいいけど、最近はこの色に人気があるんだ。;Yeah, that's nice too, but this color is trendy nowadays.
none;Ｔｒｒｒｒ＂;Trrrrring
<PNAME>;『今日は俺の誕生日だ。;Today is my birthday.
<PNAME>;『⋯けど、誰にもプレゼントをもらえなかつた。;...but, I didn't receive any presents from anyone.
<PNAME>;（さびしいなぁ。）;(That's so lonely.)
<PNAME>;（３科目以上赤点だつた。明日から、―週間補習だぁ。勉強しかできないー！）;(I failed more than three subjects. Starting tomorrow, it's a week of remedial classes. I can't do anything but study!)
<PNAME>;（―週間強制補習をしなければならない）;(I have to attend mandatory remedial classes for a week.)
Asahina;「ふざけろよ！;Get serious!
<PNAME>;（しまつた！！今日は、朝日奈さんとデートの約束があつたんだ。;(Shoot!! Today, I had a date with Asahina.)
Kagami;「貴方もいらしてたのね。;You were here too, huh.
<PNAME>;『鏡さんも来てたのか。;Kagami-san was here too?
Kagami;「私、伊集院君に用があるから⋯。それじゃ⋯。;I have some business with Ijuuin-kun... See you...
Asahina;「あつ、<PSURNAME>君来てたんだ。;Oh, <PSURNAME> is here too.
<PNAME>;『朝日奈さんも来てたのか。;So Asahina-san was here too.
Asahina;「友達がいるから、そろそろ行くね。;Since I have friends with me, I'll be going soon.
none;うつ⋯！？こ、これは⋯サイン入りブロマイド！？何考えてるんだ、あいつ。;What...!? T-This is... an autographed bromide!? What on earth is he thinking?
<PNAME>;（女の子のプレゼントの方が良かつたなぁ。⋯⋯帰るか。;(I would have preferred a girl's present... guess I'll go home.)
<PNAME>;『よし、それじゃあ朝日奈さんの家に電話してみるか。;Alright, let's try calling Asahina-san's house.
Asahina;「はい、朝日奈です。;Hello, this is Asahina.
Asahina;「<PSURNAME>君。明けまして、おめでとう。;<PSURNAME>-kun, happy new year.
<PNAME>;『朝日奈さん。今、暇かな？;Asahina-san, are you free now?
Asahina;「暇だけど、何？;I'm free, why?
<PNAME>;『これから初詣に行かない？;Want to go to the first shrine visit of the year?
Asahina;「いいよ。ちょうど行きたかつたし。;Sure. I was just thinking about going.
Asahina;「いいわ。神社の前ね。それじゃ。;Alright. Meet you in front of the shrine, then.
<PNAME>;『まだ、朝日奈さんは来てないみたいだな。;Looks like Asahina-san hasn't arrived yet.
Asahina;「ごめーん。遅くなつちゃつた。;Sorry for being late.
Asahina;「結構、空いてるね。;It's quite empty.
Asahina;「うん、行こう。;Yeah, let's go.
Asahina;「何をお願いした？;What did you wish for?
<PNAME>;『ひ、秘密だよ。朝日奈さんは？;It's a secret. What about you, Asahina-san?
Asahina;「ま、色々とね。ほら、おみくじがあるよ。引きに行こ。;Well, various things. Look, there are omikuji (fortune-telling paper slips). Let's go draw one.
Asahina;「ほら、見て見て、大吉なんて超ラッキー。ね、どうだつた？;"Look, look, I got a ""Great Blessing"" (daikichi). Super lucky. What did you get?"
Asahina;「まあまあじゃん。私の方がいいけどね。なんたつて、大吉だから。;"It's so-so. Mine's better though. After all, it's ""Great Blessing""."
<PNAME>;『そりゃそうだ。;That's true.
Asahina;「今年も、色々な所に行けるといいね。;Hope we can go to various places this year too.
Asahina;「そうね。私も用事あるし。;Yeah. I have some errands too.
Asahina;「ちょうど今来たところよ。;I just got here.
Asahina;「それじゃソッコーで滑ろうよ。;Then let's skate right away.
<PNAME>;『そうしよう。;Let's do that.
Asahina;「ねぇ、どのぐらい滑れる？;Hey, how well can you skate?
Asahina;「ラッキー。じゃあさ、教えてよ。;Lucky me. Then, teach me.
Asahina;「今日は超楽しかつたね。また今度誘つてね。;Today was so much fun. Invite me again sometime.
Fujisaki;「<PSURNAME>君？今日は、何？;<PSURNAME>-kun? What's up today?
<PNAME>;（あつ、鏡さんがいるぞ。）;(Oh, Kagami-san is here.)
<PNAME>;『おーい、鏡さん。;Hey, Kagami-san.
Kagami;「あら、<PNAME>君今帰りかしら？;Oh, <PNAME> are you going home now?
Kagami;「そうね。帰つてもよくてよ。;Yes, you may go home now.
Kagami;「それじゃ、ここでお別れしましょう。それじゃ、失礼。;Then let's part ways here. Goodbye.
<PNAME>;『いつも、家まで送らせてくれないんだよなぁ。;She never lets me walk her home.
Fujisaki;「あつ、上映時間よ。早く中に入りましょう。;Oh, it's showtime. Let's get inside quickly.
Fujisaki;「あそこが空いてるわ。座りましょう。;There's a spot over there. Let's sit.
<PNAME>;（サマソーは、テレビゲームのキャラクターが実写になつたアクションだ。;(Summer Wars is an action movie where video game characters come to life.
none;『今の映画、まあまあだつたね？』『今の映画、面白かつたね？』『今の映画、つまらなかつたね？』;Was the movie just so-so? Was the movie interesting? Was the movie boring?
Fujisaki;「私は好きじゃないかな。ラブロマンスとかなら好きなんだけど⋯。;I don't really like it. If it were a love romance, I would like it more...
Fujisaki;「今日はちょつと疲れちゃつた。;I'm a bit tired today.
<PNAME>;（あつ、朝日奈さんがいるぞ。;Oh, there's Asahina.
Asahina;「あつ、<PSURNAME>君今帰り？;Oh, <PSURNAME>-kun, are you heading home now?
Asahina;「私、これから友達と約束があるんだ。ごめんね。;I have plans with a friend now. Sorry.
Asahina;「じゃあね。;See you.
Asahina;「コアラ見た見た？超可愛かつたね。;Did you see the koala? It was super cute.
Asahina;「やつぱそうでしょう。;Of course, right?
Kagami;「<PNAME>君。チョコレートよ。;<PNAME>-kun. Here’s some chocolate.
Kagami;「勘運いしないでね。義理よ、義理。;Don't get the wrong idea. It's just obligation chocolate.
<PNAME>;『別にいいけど。（どこから見ても、義理にしか見えん。）;I don't mind. (No matter how you look at it, it really is just obligation chocolate.)
<PNAME>;（あまり貰えなかつたけど、こんなもんかな。）;I didn't get much, but I guess this is fine.
<PNAME>;『まだ朝日奈さんは、来ていないようだな。;Asahina hasn't arrived yet.
Asahina;「ごめーん。お願い、許してぇ。;Sorry! Please, forgive me.
Asahina;「私、ゲーム得意なんだ。;I'm good at games.
Asahina;「女にしては、珍しいつしょ。;Pretty rare for a girl, right?
Kagami;「そういえば、やつと春休みね。;Speaking of which, spring break is coming up.
<PNAME>;『でも、短い休みだよ。;But it's a short break.
Kagami;「学校が休みならそれでいいわ。;As long as there's no school, that's fine with me.
<PNAME>;『あつ、鏡さん。;Ah, Kagami-san.
Kagami;「ありがとう。いただくわ。;Thank you. I'll take it.
Asahina;「今見てきたイルカのショー、超良かつたと思わない？;Didn't you think the dolphin show we just saw was amazing?
Asahina;「ホント、ホント。;Really, really.
Asahina;「さあ、中に入ろうよ。;Let's go inside.
Asahina;「それじゃ、どこに行く？;So, where should we go?
Asahina;「じゃ、乗りましょ。;Let's get on.
Asahina;「面白かつたね。;That was fun.
Asahina;「やつぱ、そうでしょう。じゃ、次は何に乗ろうか。;Of course. So, what should we ride next?
?;Ｉフーッ制限時間終了です。私は⋯。;Time's up. I am...
Kagami;「あら、<PSURNAME>君;Oh, <PSURNAME>-kun.
Asahina;「流行の服は超高くて、なかなかね⋯。;Trendy clothes are really expensive, you know...
Asahina;「やつぱ、そうよね。;Of course, right.
Asahina;「じゃ、お茶して帰ろうよ。;Let's have some tea before heading home.
<PNAME>;（俺は、朝日奈さんと、楽しく下校した。）;I had a pleasant walk home with Asahina.
Fujisaki;「そうだ、覚えてる？もうすぐ私の誕生日よ。;Oh right, remember? My birthday is coming up soon.
<PNAME>;『そうだね。ちゃんと覚えてるよ。;Yeah, I definitely remember.
Fujisaki;「本当？嬉しいな。;Really? I'm happy to hear that.
Asahina;「あつ、もう始まつちゃうよ。;Oh no, it's about to start!
<PNAME>;『あつ、本当だ。早く入ろう。;Oh, you're right. Let's hurry inside.
Asahina;「あそこが空いてる。早く早く。;Over there is open. Hurry, hurry.
<PNAME>;（フンガーは、ドラキュラと並ぶ古典的なホラー映画のリメイクだ。）;The Hunger is a remake of a classic horror film, on par with Dracula.
none;『今の映画、面白かつたね？』『今の映画、つまらなかつたね？』『今の映画、まあまあだつたね？』;Was the movie interesting? Was the movie boring? Was the movie just so-so?
Asahina;「そんなに、ひどくないと思うけどな。;I don't think it was that bad.
<PNAME>;『えつと⋯<PNAME>つて言いますけど。;Uh... My name is <PNAME>, by the way.
<PNAME>;『あのさ、ちょつとした用事があるんだけど⋯。俺の家の前に来れないかな？;So, I have a small favor to ask... Could you come over to my place?
Fujisaki;「うん、いいわよ。すぐに行くから、ちょつと待つててね。;Yeah, sure. I'll be there soon, so just wait a bit.
<PNAME>;『さて、先に行つて待つてるか。;Alright, I'll go ahead and wait for her.
Fujisaki;「待つたぁ。ごめんね、遅くなつちゃつて。;Sorry for the wait. Sorry for being late.
Asahina;「そう言えばもうすぐ体育祭だね。;Speaking of which, the sports festival is coming up soon.
Asahina;「なんかかつたるいなぁ。ブッチしちゃおうかな。;I'm feeling kind of sluggish. Maybe I'll just ditch.
<PNAME>;『ま、そう言わずに、体調に気を付けて、頑張ろうよ。;Come on, don't say that. Take care of your health and let's do our best.
Asahina;「最近面白い事あつた？;Has anything interesting happened lately?
Asahina;「何か情報あつたら、教えてね。;If you have any information, let me know.
Kagami;「そういえば、もうすぐ体育祭ね。;By the way, the sports festival is coming up soon.
Kagami;「どうして私も出場しなければいけないのかしら？;Why do I have to participate as well?
<PNAME>;『朝日奈さん、どうしたの？;Asahina-san, what's wrong?
Asahina;「ね、お茶して帰らない？;Hey, do you want to grab some tea before heading back?
Asahina;「それじゃ早く行きましょう。;Alright, let's go quickly then.
Asahina;「もつと、面白いことすればいいのに。;We should do something more interesting.
Kagami;「<PSURNAME>君。ついているわね。;<PSURNAME>-kun, you're quite lucky.
<PNAME>;（あつ、向こうでヒーローショーをやつてるぞ。）;(Ah, there's a hero show happening over there.)
<PNAME>;『朝日奈さん、ヒーローショー見に行かないか？;Asahina-san, do you want to go watch the hero show?
Asahina;「えぇー。だつさーつ。やめようよ。;Ehh, that's lame. Let's not go.
<PNAME>;『いいじゃんか。行こうよ。;Come on, it'll be fun. Let's go.
Asahina;「しょうがないなぁ。ちょろつとだけよ。;I guess it can't be helped. Just a little though.
Asahina;「子供達と―緒で恥ずかしくないの？;Aren't you embarrassed to be with the kids?
Asahina;「見る前に言つてもらいたかつたな。;I wish you'd have told me before watching.
Fujisaki;「素敵な絵ね。でき上がつたら見せてね。;That's a lovely drawing. Show it to me when it's finished.
Asahina;「<PSURNAME>君？バッチタイミング。出かける前でよかつたね。で、用は何？;<PSURNAME>-kun? Perfect timing. It's good that it was before I went out. So, what's up?
Asahina;「どんなゲームが好き？;What kind of games do you like?
Asahina;「私も、わりとうまいつて言うか、まあまあ好きよ。;I'm pretty good at them too, or rather, I like them quite a bit.
Asahina;「<PSURNAME>君じゃあ、どつか、よつて帰ろうよ。;<PSURNAME>-kun, let's drop by somewhere before heading back.
<PNAME>;『鏡さん。どうしたの？;Kagami-san, what's up?
Kagami;「今度の日曜日、空いてるかしら？;Are you free this Sunday?
Kagami;「それなら、買い物に付き合つて下さるわね。;In that case, you’ll come shopping with me, right?
Kagami;「私の誘いを断るのは、男として罪よね。;Turning down my invitation would be a sin as a man.
Kagami;「それでいいわ。遅れず来なさいよ。;That's fine. Don't be late.
Kagami;「別に待つてないわ。さあ、行きましょう。;I wasn’t waiting or anything. Let's go.
Kagami;「あら？これ、なかなかしゃれてるわね。;Oh? This is quite stylish.
Kagami;「そうね。私にふさわしいわね。;Yes, it suits me quite well.
Kagami;「付き合つてくれてありがとう。;Thanks for coming with me.
Kagami;「<PSURNAME>君それじゃ、さよなら。;<PSURNAME>-kun, see you later.
Saotome;「<PNAME>さんちょつと聞きたいんですけど⋯。;<PNAME>-san, there's something I'd like to ask you...
Saotome;「今度の日曜日空いてますか⋯？;Are you free this Sunday...?
Saotome;「映画のチケットが２枚あるんですけど、―緒に行きませんか？;I have two movie tickets, would you like to go with me?
Saotome;「やつたー。それじゃ、絶対、約束ですよ。;Yay! Then it's a promise, okay?
Saotome;「うん、それでいいです。それじゃ。;Yeah, that's fine. See you then.
Saotome;「優美も、今来たところだよ。;I just got here as well.
Saotome;「もう上映時間だよ。早く中に入ろう。;It's already showtime. Let's get in quickly.
Saotome;「あそこが空いてるよ。;There's an open seat over there.
<PNAME>;（カンパンマンは、国民的人気キャラクターのアニメだ。）;(Kanpanman is a nationally popular anime character.)
Saotome;「うーん。優美は楽しかつたけど。;Hmm, Yumi had fun though.
Saotome;「今日はありがとうございました。;Thank you for today.
<PNAME>;『そう言えば、もうすぐ、テストだね。;By the way, the tests are coming up soon.
Asahina;「うつ、それだけは考えたくなかつた。;Ugh, that's the last thing I wanted to think about.
<PNAME>;『それは、そうだけどね。;That's true, but still.
Asahina;「それは忘れるのが―番。忘れよ、忘れよ。;It's best to forget about it. Forget, forget.
Fujisaki;Ｉ‥‥‥‥‥。;I...
Kagami;「ぐ、偶然ね。―緒に帰つてもよろしくてよ。;“I-It’s a coincidence. It’s fine if we walk home together.”
Kagami;「私の誘いを断る人はいないと思うけど。さぁ、行きましょう。;“I don’t think anybody would refuse my invitation. Now, let’s go.”
<PNAME>;『鏡さん予定は？;“Kagami-san, do you have any plans?”
Kagami;「私は、海にでも行こうかしら。;“I might go to the beach.”
<PNAME>;『海か⋯。それはいいな。;“The beach, huh... That sounds nice.”
Fujisaki;「それにしても、今日は暑いね。;“Even so, it’s really hot today.”
Fujisaki;「この水着、どうかな？;“How about this swimsuit?”
Fujisaki;「えつ、ありがとう。でも、ちょつと恥ずかしいな。;“Eh, thanks. But it’s a bit embarrassing.”
Asahina;「すつごい賑やかねぇ。;“It’s really lively, isn’t it?”
Asahina;「うん、やろ、やろ。;“Yeah, let's do it, let's do it.”
<PNAME>;『取れたら朝日奈さんにあげるね。;“I’ll give it to you if I win it, Asahina-san.”
Asahina;「まあまあつてとこかな。;“Well, it’s okay.”
Asahina;「今日は最高だつたね。またどこかに誘つてね。;“Today was great. Invite me somewhere again.”
Asahina;「この水着、どうかな？;“How about this swimsuit?”
Asahina;「やつぱわかる？超嬉しい。;“You really get it? I’m super happy.”
<PNAME>;『くぅー、体の調子が、最悪だぜ。でも、修学旅行だから集合場所に行かなきゃ。;“Ugh, I feel awful. But it’s our school trip, so I have to go to the meeting place.”
<PNAME>;「そうだ、思い出したぞ。沖縄だ。;“That’s right, I remembered. Okinawa.”
<PNAME>;「そうだ、思い出したぞ。沖縄だ。ビシッと、決めてやるぜ。;“That’s right, I remembered. Okinawa. I’ll make it perfect.”
<PNAME>;『と、言う訳で、あつという間に、沖縄だ。;“And just like that, we’re in Okinawa.”
<PNAME>;『今日は、那覇で朝から、自由行動だ。;“Today, we’re free to explore Naha from the morning.”
Asahina;「あつ、いたいた。;“Ah, there you are.”
<PNAME>;『朝日奈さん、おはよう。何か用？;“Good morning, Asahina-san. What’s up?”
Asahina;「ねえ、ねえ、今日の自由行動、―緒に行きたいな。;“Hey, hey, I want to go with you for today’s free time.”
Asahina;「じゃあソッコーで行こうよ。ほら早く早く。;“Then let’s go quickly. Come on, hurry up.”
<PNAME>;『あ、おい、ちょつと待つてくれよ。;“Hey, wait a minute.”
<PNAME>;『すごかつたね。首里城跡は。;“That was amazing, the Shuri Castle ruins.”
Asahina;「ねえねえ、写真撮つてよ。;“Hey, hey, take a photo.”
<PNAME>;『えーつ、また？もう、５００枚以上撮つたんじゃない？;“What, again? Haven’t we taken over 500 photos already?”
Asahina;「いいじゃんか。滅多に来れる所じゃないんだから。;“It’s fine. It’s not like we come here often.”
<PNAME>;『はいはい、わかりました。;“Alright, alright, I got it.”
Asahina;「はい、チーズ。;“Say cheese.”
Asahina;「えーつ、もう帰るのぉ？ちょつとぐらい遅れても平気、平気。;“What, we’re going back already? It’s fine if we’re a bit late, don’t worry.”
<PNAME>;『夕食抜きになるかもよ。;“You might miss dinner.”
Asahina;「えつ、まじぃ？しょうがないなぁ。;“Really? Seriously? Oh well.”
Asahina;「うん、いいよ。じゃ、待ち合わせはどこにする？;“Okay, that’s fine. Where should we meet?”
<PNAME>;『ホテルのロビーで、いいんじゃない？;“How about the hotel lobby?”
Asahina;「そうね、わかつたわ。;“Sounds good, got it.”
Asahina;「待たせちゃつてごめーん。さあ、行こ。;“Sorry to keep you waiting. Let’s go.”
<PNAME>;『奇麗な、夕焼けだね。;“The sunset is beautiful.”
Asahina;「きれいな夕日ねぇ⋯。そうだ、写真撮ろうよ。;“The sunset is beautiful... Let’s take a photo.”
<PNAME>;『本当に、写真を撮るのが好きだね。;“You really like taking photos, huh?”
Asahina;「だつて記念になるじゃない。;“Because they make good memories.”
<PNAME>;『あつ、ハブだ。;“Ah, a viper!”
Asahina;「はあ、はあ⋯。あぁ、死ぬかと思つた。あつ！;“Haa, haa... I thought I was going to die. Ow!”
<PNAME>;『ど、どうしたの。朝日奈さん。;“What happened, Asahina-san?”
Asahina;「写真撮つとけばよかつた。;“I should have taken a photo.”
<PNAME>;『‥‥‥‥。と、とりあえず。怪我がなくてよかつたね。;“...... Well, anyway. It’s good you’re not hurt.”
Asahina;「メダルゲームはあんまりしないんだ。;“I don’t play medal games much.”
Asahina;「そうだと思うけど、今はクレーンゲームとかの方がいいなぁ。;“I think so, but I like crane games better now.”
Kagami;「そういえば、もうすぐ文化祭ね。;“Speaking of which, the cultural festival is soon.”
Kagami;「他の学校の友達も来るから、なかなか大変だわ。;Friends from other schools are coming too, so it's going to be quite tough.
Saotome;「そう言えば、もうすぐ文化祭ですね。;Speaking of which, the cultural festival is coming up soon, isn't it?
Saotome;「すつごく楽しみ。;I'm really looking forward to it.
<PNAME>;『本当。楽しみだね。;Really. It sounds fun.
<PNAME>;（睡拳．痛は、香港おとくいのカンフーアクション映画だ。;Drunken Master. Pain is a Hong Kong specialty kung fu action movie.
none;『今の映画、つまらなかつたね？』『今の映画、面白かつたね？』『今の映画、まあまあだつたね？』;"The movie just now was boring, wasn't it? ""The movie just now was interesting, wasn't it?"" ""The movie just now was so-so, wasn't it?"""
Asahina;「もう最高。面白かつたね。;It was amazing. It was interesting, wasn't it?
Asahina;「あつ、<PNICKNAME>。;Ah, <PNICKNAME>.
Asahina;「そうだ、もうすぐ私の誕生日よ。;That's right, my birthday is coming up soon.
<PNAME>;『えつ、そうだつた？;Huh, really?
Asahina;「ばつくれても駄目よ。プレゼント、楽しみに待つてるから。;No playing dumb. I'm looking forward to my present.
<PNAME>;『あぁ、今日も良い天気だなぁ。;Ah, it's good weather again today.
<PNAME>;『あつ、鏡さん、おはよう。;Ah, Kagami-san, good morning.
Kagami;「まだお―人？;Still alone?
<PNAME>;『うん、そう。;Yeah, that's right.
Kagami;「私が御―緒してあげてもよくてよ。ホーホホホホ。;I'll keep you company. Ho-ho-ho-ho.
Kagami;「何よ！この私が、せつかく誘つてあげてるのに。失礼するわね。;What! I went out of my way to invite you! How rude!
<PNAME>;『ありゃ、怒らせちゃつたよ。;Oh no, I've upset her.
Asahina;「<PNICKNAME>。何、どうしたの？;<PNICKNAME>, what's wrong?
Asahina;「嘘つ、私と⋯？うん、行く行く。;Lies, with me...? Sure, I'll go.
Asahina;「どこでもいいから早く行きましょ。;Anywhere is fine, let's just go quickly.
<PNAME>;『早くつて⋯。（どこに行こうかな。）;Quickly... (Where should we go?)
Asahina;「ほらほら早く。演劇始まつちゃうよ。;Hurry, hurry. The play is starting.
none;禅門怪人モンドー;Zenmon Monster Mondo
none;禅門怪人モンドー「戦闘員諸君！;"Zenmon Monster Mondo: ""Combatants!"
none;禅門怪人モンドー「今回の作戦は、幼稚園のバスを襲い、我が幻魔帝国ナゾラーの戦闘員とするのだ。;"Zenmon Monster Mondo: ""This mission is to attack the kindergarten bus and turn them into soldiers for our Genma Empire Nazora."
combatant;「ナゾーーッ！;Nazo---!
female executive;．面黒ゼミナー「我が偉大なる幻魔帝国首領、大聖幻帝ナゾール様のために。;"Female Executive Menkuro Seminar: ""For our great Genma Empire leader, Grand Holy Emperor Nazor."
combatant;「ナゾッナゾッナゾッナゾッ;Nazo, Nazo, Nazo, Nazo..
none;カルトレッド「カルトレッド！;"Cult Red: ""Cult Red!"""
none;カルトブラック「カルトブラック！;"Cult Black: ""Cult Black!"""
none;カルトブルー「カルトブルー！;"Cult Blue: ""Cult Blue!"""
none;カルトイエロー「カルトイエロー！;"Cult Yellow: ""Cult Yellow!"""
none;カルトピンク「カルトピンク！;"Cult Pink: ""Cult Pink!"""
everyone;「九伊豆戦隊カルトマン！;"Everyone: ""Kyui Squad Cultman!"""
everyone;カルトレッド「人類の宝である幼稚園児の誘拐など、国会が解散しようとも、このカルトマンが許さん！;"Cult Red: ""Kidnapping kindergarten children, who are treasures of humanity, even if the diet were to dissolve, this Cultman will not permit it!"""
everyone;禅門怪人モンドー「飛んで火にいるカルトマン。今日こそ貴様達の最後だ。戦闘員どもかかれ！;"Zenmon Monster Mondo: ""Flying into the fire, Cultman. Today will be your end. Combatants, attack!"
none;カルトピンク「初級カルトクイズ。１００枚の色紙の９９枚目の紙の色は何？;"Cult Pink: ""Beginner Cult Quiz. What is the color of the 99th sheet out of 100?"""
combatant;「ナゾッ？ナゾッ？ナゾッ？;Nazo? Nazo? Nazo?
none;禅門怪人モンドー「おのれ！;"Zenmon Monster Mondo: ""You!"
none;禅門怪人モンドー「おのれ！情けない戦闘員どもめ。この禅門怪人モンドー様にはそんなクイズは通用せん。;"Zenmon Monster Mondo: ""You! Useless combatants. A quiz like that won't work on Zenmon Monster Mondo!"
none;禅門怪人モンドー「答えは白だ。;"Zenmon Monster Mondo: ""The answer is white."
