Character name;Japanese text;English text
Katagiri;「えーつ、そう？私はノリのいい曲の方が好きだわ。;"""Ehhh, really? I prefer the groovy tunes."""
<PNAME>;『よし、ガーギー画集輸入版を、プレゼントしよう。;"""Okay, I'll give you the imported edition of the Gurgi art book as a gift."""
Katagiri;「えつ？私に、何か用？;"""Etsu? What do you want from me?"""
Katagiri;「えつ？私に？グラッド、嬉しい⋯。開けてもいい？;"""Etsu? For me? Glad, glad... May I open it?"""
Katagiri;「ワンダフル、素晴らしいわ。こんなもの貰えるなんて、思つてもみなかつたわ。;"""Wonderful, wonderful. I never thought I would get something like this."""
Mysterious Woman;「あつ。また、ぶつかつちゃつたね。;"""Oh, no. We bumped into each other again, didn't we?"""
<PNAME>;『もう、いいよ。何度でも、ぶつかつてくれ。;"""That's enough. Hit me again and again."""
Mysterious Woman;「そんな、投げやりな。ごめんね。それじゃ⋯。;"""Such a throwaway. Sorry. Well, then..."""
<PNAME>;『名前ぐらい教えてくれてもいいのに。;"""You could at least tell me your name."""
<PNAME>;『吹奏楽部は、体育館でチャルメラの演奏だ。早く、準備しなきゃ。;"""The brass band will be playing chamela in the gym. Hurry up, we have to get ready."""
none;片桐;tongs (esp. for incense or for use in a Buddhist temple)
Katagiri;「ハーイ。ねぇ、今回の曲どう思う？;"""Hi. Hey, what do you think of this song?"""
<PNAME>;『えつ、チャルメラのこと？;"""Etsu, you mean Charmera?"""
Katagiri;「そうよ。;"""Yes."""
<PNAME>;『面白くていいんじゃない。何でそんな事聞くの？;"""It's not funny. Why do you ask that?"""
Katagiri;「うけ狙いで作つたんだけど、どんな印象持つてるのか、気になつちゃつて⋯。;"""I made it to be popular, but I was curious to know what kind of impression you have..."""
<PNAME>;『この曲、片桐さんが作つたんだ。へーつ。;"""This song was written by Katagiri-san. Wow."""
Katagiri;「どう、意外な才能でしょう。;"""How, an unexpected talent, isn't it?"""
<PNAME>;『いつかは、何かをする女だと思つてたよ、俺は⋯。;"""I thought she would do something someday, I thought..."""
Katagiri;「なにそれ、犯罪者みたい。あつ、もう準備しなきゃ。じゃあ、ミスらないでよ。;"""What is that? I feel like a criminal. I've got to get ready. Then don't miss."""
<PNAME>;『わかつてるつて。;"""He knows."""
Katagiri;「ブラボー、うまくいつたじゃない。;"""Bravo, you did well."""
<PNAME>;『片桐さんの作つた曲だから、みんな気合入つてたよ。;"""Everyone was very enthusiastic because the song was written by Katagiri-san."""
Katagiri;「本当、嬉しい。みんなありがとう。;"""Really, I'm glad. Thank you all."""
<PNAME>;『ちゃんとやらないと、後が怖いつて。;"""If I don't do it right, I'm afraid of what will happen later."""
Katagiri;「なによそれ⋯。もう、お礼なんて言わない。;"""What is it...? I'll never thank you again."""
Saotome;「あつ、<PNAME>さん。;"""Ah, <PSURNAME>."""
<PNAME>;『優美ちゃん、どうしたの？;"""Yumi, what's wrong?"""
Saotome;「優美と、―緒に帰りませんか？;"""Why don't you and Yumi go home together?"""
Saotome;「やつたーつ。それじゃ、―緒に帰りましょう。;"""Yatsuhatsu. Well then, let's go home together."""
Katagiri;「ソーリー。私ね、そういうの読まないのよ。;"""Sorley. I, you know, I don't read those things."""
<PNAME>;『詩織、どうしたの？;"""Shiori, what's wrong?"""
Fujisaki;「家もお隣同士だし、たまには―緒に帰ろうと思つて⋯。;"""We live next door to each other, and I thought we should go home together once in a while..."""
Fujisaki;「それじゃ、帰りましょう。;"""Then let's go home."""
<PNAME>;『如月さん⋯。如月さん⋯。;"""Ms.Kisaragi... Ms.Kisaragi..."""
<PNAME>;（返事がないぞ⋯。）;(No answer...)
<PNAME>;（駄目だ。本に熱中してて、声が聞こえないらしい。）;(No. He's so engrossed in his book, he can't hear me.)
<PNAME>;（このまま、そつとしておこう。）;(Let's just leave it at that.)
Kisaragi;「そろそろ帰りましょうか？;"""Shall we go home now?"""
<PNAME>;『もう、本はいいの？;"""No more books?"""
Kisaragi;「はい。あの⋯、本を読んでるとき私に声をかけましたか？;"""Yes, I did. Um... did you talk to me when you were reading?"""
<PNAME>;『ま、まあね。でも、別に大した用じゃなかつたから。;"""Well, yeah, I guess. But it wasn't for anything important."""
Kisaragi;「ごめんなさい。私、本に夢中になると⋯。;"""I'm sorry. I get carried away with books..."""
<PNAME>;『そんな事、気にしなくていいから。ほら、帰ろうよ。;"""Don't worry about that. Come on, let's go home."""
Kisaragi;「はい、ありがとうございます。;"""Yes, thank you."""
Katagiri;「そう？どつちでもいいけどね。;"""Yeah? I don't care which one."""
Katagiri;「ザッツビューティフル。見とれちゃうわね。;"""That's Beautiful. I can't stop staring at it."""
Fujisaki;「‥‥‥‥‥。;"""‥‥‥‥‥."""
Fujisaki;「あつ⋯。;"""Oh, pressure..."""
<PNAME>;『えつ、どうしたの。;"""Etsu, what's wrong?"""
Fujisaki;「ううん、なんでもないの。ところで、今日は何の御用？;"""No, it's nothing. By the way, what can I do for you today?"""
Katagiri;「オーイッツソーバッド。スプリットになつちゃつた。;"""Oh it's so bad. I got split."""
Katagiri;「オーッサンキュー、ありがとう。頑張つてみるわね。;"""Thanks, Ossancue. I'll try my best."""
<PNAME>;『まだ詩織は、来ていないようだな。;"""I don't think the poet has arrived yet."""
Fujisaki;「本当にごめんなさい。ちょつと、手間取つちゃつて⋯。;"""I'm so sorry. It took me a little time..."""
Fujisaki;「それじゃ、どこに買い物に行きましょうか？;"""Where shall we go shopping then?"""
Fujisaki;「それじゃ、行きましょう。;"""Let's go then."""
Fujisaki;「ちょつと見てきてもいいかな⋯？;"""Can I go and have a look...?"""
<PNAME>;『ああ、ゆつくり見てくるといいよ。;"""Oh, you should go see Yuzukuri."""
Fujisaki;「ごめんなさい。見たいものがたくさんあつて⋯。;"""I'm sorry. There are so many things I want to see..."""
Fujisaki;「ありがとう。もう十分見たから⋯。;"""Thank you. I've seen enough..."""
Fujisaki;「今日はとても楽しかつたわ。また今度誘つてくれる？;"""I had a great time today. Will you ask me out again?"""
Fujisaki;「もうすぐ今年も終わりね。来年の抱負は、もう決めた？;"""The year is almost over. Have you decided on your resolutions for next year?"""
<PNAME>;『ま、まぁ、色々とね。;"""Well, well, a lot of things."""
Fujisaki;「そう。来年も、いい年だといいね。;"""So. I hope next year is another good year."""
Katagiri;「そういえば、もうすぐ冬休みね。何か予定はあるの？;"""Speaking of which, it's almost winter break. Do you have any plans?"""
<PNAME>;『んー？特に無いなぁ。片桐さんは？;"""Hmmm? Nothing in particular. Katagiri-san?"""
Katagiri;「私も特にないわね。;"""I don't have anything in particular either."""
<PNAME>;『そうなんだ。;"""That's right."""
<PNAME>;（プラネタリウムかあ。）;(Planetarium, huh?)
outer well;「レイ様のお友達で、いらつしゃいますか？;"""Are you a friend of Ray's?"""
outer well;「結構です。どうぞお入りください。;"""No, thank you. Please come in."""
<PNAME>;『毎年同じ事言つてるんじゃねぇの？;"""Don't they say the same thing every year?"""
<PNAME>;『聞こえなかつたのか？頭悪いんじゃねぇ？;"""Didn't you hear me? Are you stupid?"""
Ijuin;「失礼な。ま、所詮は庶民の遠吠え、僕には蚊ほどにも感じんがね⋯。;"""How rude. Well, it's just a howl of common people, I don't feel it so much as a mosquito..."""
<PNAME>;『嫌なやつだなぁ⋯。;"""You are a jerk..."""
Ijuin;「１年に１回だけのぜい沢を、思う存分に味わつていつてくれたまえ。;"""Please enjoy this once-a-year luxury to the fullest."""
Ijuin;「１年に１回だけのぜい沢を、思う存分に味わつていつてくれたまえ。はーつはつはつはつ。では、失礼するよ。;"""Please enjoy this once-a-year extravaganza to the fullest. Hatsuhatsuhatsuhatsuhatsuhatsuhatsuhatsu. Now, if you'll excuse me."""
Saotome;「あつ、<PSURNAME>さん招待されてたんですね。;"""Ats, <PNAME>, you were invited."""
<PNAME>;『優美ちゃんも、来てたのか。;"""Yumi, you came, too?"""
none;しばらく優美ちゃんと話し込んだ;I talked with Yumi for a while.
Saotome;「同級生のお友達と来てるから、そろそろ、行かなくちゃ。;"""I'm here with a friend from my class, so I should, I should get going."""
<PNAME>;『いいよ気にしないで。それじゃ、また。;"""Okay, don't worry about it. I'll see you later."""
none;詩織のプレゼントだ！白いコーヒーカップかぁ⋯コーヒーがおいしくなるな。;It's a present from Shiori! A white coffee cup...it makes coffee taste good.
<PNAME>;（やつた！片桐さんと、優美ちゃんから、年賀状をもらつたラッキー。;(I was lucky to receive New Year's cards from Katagiri-san and Yumi! I was lucky to receive New Year's cards from Katagiri-san and Yumi.)
none;ピンポーン;that's it!
<PNAME>;『あれ、お客さんかな？はーい。;"""Oh, is that a customer? Hai."""
Katagiri;「アハッピーニューイヤー。明けまして、おめでとう。;"""A Happy New Year. Happy New Year."""
<PNAME>;『あつ、片桐さん。明けましておめでとう。新年早々、どうしたの？;"""Ah, Katagiri-san. Happy New Year. What's up with the New Year?"""
Katagiri;「ねぇねぇ、これから初詣に行きましょうよ。;"""Hey, hey, let's go to Hatsumode now."""
Katagiri;「ホント！？じゃあ、行こうよ。;"""Really! Then let's go."""
Katagiri;「わ、私だつて秘密よ。あつ、ほら、おみくじ引こうよ。;"""It's me, it's a secret. Let's draw fortunes."""
none;大凶だ．．．;It's a big no-no ...
<PNAME>;（新年早々、ついてないな⋯。）;(I'm not so lucky in the beginning of the New Year...)
Katagiri;「あははははは。新年早々縁起がいいわね。;"""Ha-ha-ha-ha. Good luck in the new year."""
<PNAME>;『思い切り笑うことないだろう。片桐さんはどうだつたの？;"""You don't have to laugh as hard as you want. How did it go with Katagiri-san?"""
Katagiri;「私は、当然大吉よ。;"""I'm naturally very lucky."""
<PNAME>;『くそ、すつげー。悔しい。;"""Damn, that's awesome. I'm sorry to hear that."""
Katagiri;「きつと、日頃の行いの運いよねー。;"""Tight, it's the luck of the draw of the day!"""
<PNAME>;『そんな事はない。俺、もう―回引いてくる。;"""That's not true. I'm going to pull another one."""
Katagiri;「何度引いてもきつと、大凶よ。;"""No matter how many times I pull it, it's always a tight one, a big one."""
Katagiri;「何だか、今年はいい年になりそうな気がするわ。;"""I kind of feel like this is going to be a great year."""
<PNAME>;『どうして？;"""Why?"""
Katagiri;「べ、別にいいじゃない。ほら、帰りましょう。;"""It doesn't matter. Come on, let's go home."""
<PNAME>;『はぁ、またか⋯。;"""Huh, again..."""
Tatebayashi;「伊集院さんの家つて、大きいのね。初めて見ちゃつた。;"""Ijuin-san's house is huge. I've never seen it before."""
<PNAME>;『あんな奴、どうでもいいつて⋯。;"""I don't care about that guy..."""
<PNAME>;（俺は、如月さんと、楽しく下校した。）;(I went off to school with Kisaragi, happily.)
Katagiri;「ジャンク屋さん？うん、別にいいけど。;"""Junk shop? Yeah, I don't mind."""
Katagiri;「わりといい感じね。;"""That's rather nice."""
Katagiri;「なんか引つ掛かるけど、ま、別にいいわ。;"""It's a bit of a drag, but I don't mind."""
Kisaragi;「あつ、<PNAME>さんちょつといいですか？;"""Hey, <PSURNAME>, can I talk to you for a minute?"""
<PNAME>;『如月さん。どうしたの？;"""Kisaragi. What's wrong?"""
Kisaragi;「あの⋯今度の日曜日、空いていますか⋯？;"""Well... are you free this Sunday...?"""
Kisaragi;「本当ですか？嬉しいです。;"""Really? I'm glad to hear it."""
Kisaragi;「はい、それでいいです。それでは、失礼します。;"""Yes, that's fine. Now, if you'll excuse me."""
Saotome;「優美と―緒なのが恥ずかしいですか？じゃあ、―人で帰ります。;"""Are you embarrassed to be - with Yumi? Then - I'll go home alone."""
<PNAME>;（傷つけちゃつたな⋯。馬鹿馬鹿、俺の馬鹿。）;(I hurt you... I hurt you... Stupid, stupid, my stupid.)
Kisaragi;「奇麗ですね。それでは、座りましょう。;"""It's beautiful. Now, let's sit down."""
Kisaragi;「星つて、神秘的だと思いませんか？;"""Stars are mysterious, don't you think?"""
Kisaragi;「そうですね⋯。そう思うと、もつと神秘的ですね⋯。;"""Yes.... When I think so, it is mysterious..."""
Kisaragi;「今日は、付き合つてくれて、ありがとうございました。;"""Thank you for accompanying me today."""
<PNAME>;『今度は俺が誘つてもいいかな？;"""Can I ask you out this time?"""
Kisaragi;「は、はい。もちろんです。;"""Ha, yes. Of course."""
<PNAME>;『それじゃあ、今度連絡するね。;"""Well, I'll call you next time."""
<PNAME>;『あれ？もうすぐ如月さんの誕生日だよね。;"""Huh? It's Kisaragi's birthday soon, right?"""
Kisaragi;「えつ？私の誕生日、覚えてるんですか？;"""Etsu? Do you remember my birthday?"""
<PNAME>;『当然じゃないか。ちゃんと覚えてるよ。;"""Of course not. I remember it well."""
Kisaragi;「本当？嬉しいです。;"""Really? I'm glad."""
Saotome;「‥‥‥‥‥。;"""‥‥‥‥‥."""
Katagiri;「今日の演奏、グッドだつたわよ。;"""Your performance today was good."""
<PNAME>;『よし、シェークスピア全集を、プレゼントしよう。;"""Okay, I'll give you the complete works of Shakespeare."""
Saotome;「ううん。優美も、今来たところです。;"""Nope. Yumi just arrived, too."""
Saotome;「わーい、遊園地だ。;"""Wow, an amusement park."""
<PNAME>;『じゃあ、中に入ろうか。;"""Well, let's go inside."""
<PNAME>;『優美ちゃん、何に乗りたい？;"""Yumi, what do you want to ride?"""
Saotome;「どれにしようかなー。;"""Which one should I choose?"""
Saotome;「優美、これダーイ好きなんだ。;"""Yumi, I like this dahi."""
<PNAME>;『じゃあ乗ろうよ。;"""Then let's get in."""
Saotome;「スリルがあつたねー。;"""It was thrilling."""
Saotome;「でもこのスリルが、優美にはたまらないんだ。;"""But this thrill is what Yumi loves."""
Ijuin;「今日はバレンタインだね。毎年の事だが、全くまいつてしまうよ。;"""Today is Valentine's Day. Every year, I get totally caught up in it."""
Ijuin;「ほら見たまえ。今年もあれだ⋯。;"""Look at that. This year, too..."""
Ijuin;「処分に困つてるんだ。よかつたら半分持つていつてくれないか？;"""I'm having trouble getting rid of it. If you don't mind, can you take half of it?"""
<PNAME>;『いらねえよ。;"""I don't want it."""
Ijuin;「欲しかつたらいつでも言つてくれたまえ。それじゃあまた。はーつ、はははははは⋯。;"""If you want anything else, just let me know. See you later. Hatsu, ha-ha-ha-ha..."""
<PNAME>;『いい加減にしろよ。;"""That's enough."""
Fujisaki;「<PSURNAME>君。ちょつと、校舎裏に来て欲しいの。;"""<PNAME>. I need you to come to the back of the school building for a moment."""
<PNAME>;『ああ、いいよ。;"""Yeah, okay."""
Fujisaki;「よかつた。それじゃ、すぐに来てね。;"""Good. Well, then, come soon."""
<PNAME>;（チョコレートならここで渡せばいいのに、恥ずかしがつちゃつて⋯。）;(If you want to give chocolates, you could have done it here, but I was too shy...)
<PNAME>;『おーい。詩織ぃ、きたぞー。;"""Hey. Shiori, here I come!"""
<PNAME>;（こんな所で、もしかしたら、チョコレート以外にも⋯？）;(In a place like this, maybe, besides chocolate...?)
Fujisaki;「あのね、紹介したい女の子がいるんだ。ちょつとここで、待つてて。;"""Listen, there's a girl I'd like to introduce you to. Wait here for a moment."""
<PNAME>;（はぁ⋯。詩織の用じゃないのか⋯。でも、紹介したい女の子つて誰だろう⋯。）;(Huh... Not for Shiori... But who is the girl you want to introduce...?)
Mikihara;「でもぉ、恥ずかしい⋯。やつぱり、いいよぉ⋯。;"""But I'm embarrassed... I'm so ashamed... I'm so ashamed..."""
Fujisaki;「何言つてるのよ。せつかくのチャンスじゃない。勇気を出さなきゃ。;"""What are you talking about? It's a great opportunity. You have to be brave."""
<PNAME>;（何か、向こうで話し声が聞こえるぞ。）;(I can hear them talking over there.)
Mikihara;「あの⋯。;"""You know..."""
<PNAME>;『は、はい？;"""Huh, yes?"""
Mikihara;「わ、私⋯、美樹原愛といいます。こ、これ、受け取つてください⋯。;"""I am... my name is Ai Mikihara. Please accept this..."""
<PNAME>;『ありがたく⋯。あれ、走つて逃げちゃつたよ。;"""Thank you... Oh, he ran away."""
Fujisaki;「ごめんなさい、あの娘とつても恥ずかしがり屋なの。メグ、ちょつと待つて！;"""I'm sorry, she's very shy. Meg, wait a minute!"""
<PNAME>;（恥ずかしがり屋ねぇ⋯。でも、可愛かつたな。）;(You are shy... but you are cute. But you were cute.)
Saotome;「あつ、<PSURNAME>さんこれ、チョコレートです。;"""Ah, <PNAME>, this is chocolate."""
<PNAME>;『あ、ありがとう。嬉しいよ。優美ちゃん。;"""Oh, thank you. I'm glad. Yumi."""
Saotome;「これ以外のチョコレートは貰つてもいいけど、絶対食べないで下さいね。;"""You may receive other chocolates, but please do not eat them."""
<PNAME>;『えつ？う、うん。;"""Etsu? Uh-huh."""
Saotome;「ホント？絶対約束だよ。それじゃあ。;"""Really? I promise. See you later."""
<PNAME>;（軽はずみな、約束しちゃつたかな⋯。）;(I made a rash promise...)
Katagiri;「あつ、ＤＵＭＭＹはい、これ。;"""Ats, <PNICKNAME> yes, this is it."""
<PNAME>;『チョコレートだね。あ、ありがとう。嬉しいよ。;"""Chocolate. Oh, thank you. I'm glad."""
Katagiri;「ぎ、義理よ、義理。でも、ちょつとだけ義理じゃないの。;"""It's a duty, it's a duty. But it's not just a little bit of duty."""
<PNAME>;『何言つてんだかわかんないよ。;"""I don't know what you're talking about."""
Katagiri;「そ、それじゃ、さよなら。;"""Well, then, goodbye."""
<PNAME>;『何だろ、あんなに慌てて⋯。;"""What is it, in such a hurry..."""
Fujisaki;「あつ、<PSURNAME>君。さつきはごめんね。はい、チョコレート。;"""Ah, <PNAME>-kun. Sorry about Satsuki. Yes, chocolate."""
<PNAME>;（わりと多くもらえたな。結構人気あるみたい。）;(I got rather a lot of them. I got rather a lot of them. They seem to be quite popular.)
Kisaragi;「さようなら。;"""Good-bye."""
Yoshio;「美樹原、美樹原‥‥と。;"""Mikihara, Mikihara ... and so on."""
Mikihara;「あつ、<PNAME>さん。;"""Ah, <PSURNAME>."""
<PNAME>;『美樹原さん、どうしたの？;"""Mikihara, what's wrong?"""
Mikihara;「あの⋯、―緒に⋯。あの⋯、帰りませんか⋯？;"""Um... don't tell me... Um... why don't you go home?"""
Mikihara;「⋯！？し、失礼します。;"""⋯...! Shh, excuse me."""
<PNAME>;（待つててくれたのに悪い事したかなぁ⋯。）;(I'm sorry for waiting for you...)
<PNAME>;『今日は、池の方に行こうよ。;"""Let's go to the pond today."""
Katagiri;「わぁ、奇麗な池ね。わりと絵になるわね。;"""Wow, it's a beautiful pond. It's rather picturesque."""
Katagiri;「グッドアイディア。あつ、でも、道具がないわ。;"""Good idea. But I don't have the tools."""
<PNAME>;（カラオケかあ。）;(Karaoke, huh?)
Mikihara;「あの⋯。いえ、いいです⋯。;"""You know... No, it's OK..."""
<PNAME>;『美樹原さん、何の用だつたんだ？;"""Mikihara, what did you want?"""
Mikihara;「は、はい⋯。あ、ありがとうございます⋯。;"""Ha, yes... Oh, thank you..."""
<PNAME>;『そう言えば、もうすぐ春休みだね。何か予定は？;"""Speaking of which, it's almost spring break. Any plans?"""
Mikihara;「わ、私は、特に⋯。;"""Wow, I, especially..."""
<PNAME>;『そうなんだ。実は俺もなんだ。;"""Oh, yeah. Actually, so am I."""
Mikihara;「そ、そうですか⋯。;"""Well, I see..."""
Ijuin;「バレンタインのお返しは持つてきたのかね。;"""Have you brought your Valentine's Day gift back?"""
<PNAME>;『持つてきたに決まつてるだろ;"""I've got it, of course I've got it."""
Ijuin;「ほう⋯。まぁ、頑張りたまえ。;"""Well... Well, good luck."""
Katagiri;「ＤＵＭＭＹ。私に、何か用？;"""<PNICKNAME>...what do you want from me?"""
Katagiri;「わ、私に？グラッド、嬉しい⋯。;"""Wow, for me? Glad, glad..."""
<PNAME>;『良かつた。喜んでもらえて。;"""It was good. I'm glad you enjoyed it."""
Katagiri;「もつたいなくて食べられないわね。それじゃ、ありがとう。;"""I'm too lazy to eat it. Well, thank you."""
<PNAME>;（すごく喜んでくれたな。あげてよかつた。）;(He was very happy, wasn't he? I'm glad I gave it to you.)
<PNAME>;『何回間運えれば、気が済むんだろう⋯。;"""I wonder how many times I can be wrong..."""
Tatebayashi;「この間、大通りの角で、美味しいケーキ屋さん見つけたんだ。今度食べに行こうよ。;"""I found a great cake shop on the corner of Main Street the other day. Let's go eat there sometime."""
<PNAME>;『―体、誰にかけてるんだ？;"""-Who are you calling?"""
Katagiri;「ねぇねぇ、このブロンズ像、素晴らしい躍動感だと思わない？;"""Hey, hey, don't you think this bronze statue is wonderfully dynamic?"""
Katagiri;「そうね。わりといいわね。;"""Yes, it is. Rather nice."""
<PNAME>;（待つててくれたのにひどいこと言つちゃつたなぁ⋯。）;(I'm sorry I said such a terrible thing to you when you were waiting for me...)
Katagiri;「ううん。グッドタイミ;"""Nun. Good Taimi."""
Katagiri;「ビューティフル。奇麗ね。早く座りましょうよ。;"""Beautiful. Beautiful. Come on, let's sit down."""
Katagiri;「星つて、ロマンティックだと思うわ。;"""Hoshi, I think it's romantic."""
Katagiri;「星空つて、芸術だと思うわ。;"""Starry sky, I think it's an art form."""
Katagiri;「すごく神秘的ね⋯。いつまでもこうしていたいわ。;"""It's so mysterious... I wish I could do this forever."""
<PNAME>;『今日から、俺も３年生だ。;"""Starting today, I'm a third-year student."""
<PNAME>;『卒業まで、あと―年か⋯。詩織の理想に届くには⋯。;"""It's a year to go until graduation... To reach Shiori's ideal..."""
<PNAME>;『勉強は得意科目以外がなぁ⋯。;"""I'm not good at studying other subjects..."""
<PNAME>;『もつと身も心も鍛えないとな。;"""I have to train my body and mind."""
<PNAME>;『色々な話題が少ないな。;"""There's not much to say about a lot of topics."""
<PNAME>;『ちょつとかつこ悪いよな。;"""It's a little bit awkward, isn't it?"""
<PNAME>;『でも、片桐さんとは仲良くやつていけそうかな。;"""But I think I can get along with Katagiri-san."""
<PNAME>;『とにかく、頑張らねば。;"""Anyway, we must do our best."""
<PNAME>;『あつ、そう言えば進路相談があるんだ。職員室へ行かなきゃ。;"""Oh, that reminds me, I have a career counseling session. I have to go to the staff room."""
<PNAME>;（俺の進路は、どうしようかな？）;(I don't know what I'm going to do.)
<PNAME>;『それじゃあ、誰の進路を調べようかな。;"""Well, then, let's find out whose path we are on."""
<PNAME>;『えーと、片桐さんは、絵の勉強で、海外留学かぁ。片桐さんは留学するのか。;"""Let's see, Katagiri-san is studying abroad for painting, huh? Katagiri-san is going to study abroad?"""
<PNAME>;『えーと、詩織は、―流大学に進学かぁ。詩織なら、合格するだろうな;"""Let's see, Shiori is going to go to a -level university, huh? I'm sure Shiori will be accepted."""
<PNAME>;『えーと、如月さんは、―流大学に進学かぁ。如月さんなら、大丈夫だな。;"""Let's see, Kisaragi-san is going to a -level university, huh? Kisaragi-san will be fine."""
<PNAME>;『えーと、美樹原さんは、二流企業に就職かぁ。美樹原さん大学に行かないんだ。;"""Let's see, Mikihara is working for a second-rate company, huh? Mikihara doesn't go to college."""
<PNAME>;『えーと、好雄は、三流大学か。ふーん、好雄は進学するんだ。;"""Let's see, Yoshio is a third-rate university. Hmmm, Yoshio is going on to higher education."""
<PNAME>;『えーと、伊集院は、海外留学か。これで、平和な日々が戻つて来そうだぜ。;"""Well, Ijuin is going abroad to study. Now, peaceful days are coming back to me."""
<PNAME>;『俺は、進学したい。;"""I want to go on to higher education."""
<PNAME>;（俺は先生に、進路の希望を伝えた。）;(I told the teacher what I wanted to do.)
teacher;「お前の今の学力だつたら、頑張らないと、浪人してしまうぞ！;"""With your current academic ability, if you don't work hard, you'll end up as a ronin!"""
<PNAME>;『ガーン。;"""Gahn."""
<PNAME>;『えつ？この前も入つてたぞ。;"""What? I was in there the other day."""
Tatebayashi;「この間、素敵な男の子見つけちゃつた。今、追跡中なの。;"""I found a nice boy the other day. I'm in pursuit."""
<PNAME>;『何か、スパイみたい。;"""Something like a spy."""
<PNAME>;（俺は、美樹原さんと、楽しく下校した。）;(I went off to school with Mikihara-san, happily.)
<PNAME>;『ほら、片桐さんの番だよ。;"""Look, it's Katagiri-san's turn."""
Katagiri;「私は恥ずかしいからいいわ。;"""I'm embarrassed, so fine."""
<PNAME>;『どうしたの？恥ずかしがるなんて、片桐さんらしくないよ。;"""What's wrong? It's not like Katagiri-san to be shy."""
Katagiri;「失礼ね。私はナイーブなのよ。だから歌わないの。;"""That's rude. I'm naïve. That's why I don't sing."""
<PNAME>;『はいはい。でも、片桐さんの美声を聞いてみたいなぁ⋯。;"""Yes, yes. But I'd like to hear Katagiri-san's beautiful voice..."""
Katagiri;「えつ、そう？どうしようかな⋯。;"""Etsu, yeah? What shall I do...?"""
<PNAME>;『きつと、天使のような、歌声なんだろうな⋯。;"""I guess he has a tight, angelic, singing voice..."""
Katagiri;「そこまで言われちゃしかたないわね。;"""I can't help it if you say that much."""
<PNAME>;『やつた。歌つてくれるんだ。（でも、顔が笑つてるぞ。）;"""He said, I've got him. He sings for us. （But you're smiling.)"""
<PNAME>;『‥‥‥‥。（無茶苦茶、うまいじゃないか⋯。）;"""'‥‥‥‥. (It's absurdly good...)"""
none;そして、―時間後;And - hours later
Katagiri;「さあのつてきたわ。次は、これよ。;"""Here we go. Next, here we go."""
<PNAME>;『‥‥‥‥。（ずつと、歌いつづけてるよ、何がナイーブなんだか⋯。）;"""'‥‥‥‥. (I keep singing, one by one, I don't know what's naive...)"""
Fujisaki;「ううん。私も、今来たところだから⋯。;"""No, I'm not. I just came, too..."""
Fujisaki;「それじゃ、そろそろ、中に入りましょう。;"""Well, then, it's time to go inside."""
Fujisaki;「私の歌、どうだつた？;"""What did you think of my song?"""
Fujisaki;「嬉しいな。そんなに誉めてくれるとは思わなかつたわ。;"""I'm glad. I didn't expect you to praise me so much."""
Saotome;「ねぇ、もうすぐ優美の誕生日なんだよ。;"""Hey, it's almost Yumi's birthday."""
<PNAME>;『知つてるよ。覚えてるから、安心しなよ。;"""I know. I remember, don't worry."""
Saotome;「うん。安心した。;"""Yeah. I'm relieved."""
<PNAME>;『あつ、詩織。どうしたの？;"""Ah, Shiori. What's wrong?"""
Fujisaki;「ねぇ、今度の日曜日、空いてるかな⋯？;"""Hey, are you free this Sunday...?"""
Fujisaki;「買い物に付き合つて欲しいんだけど⋯。駄目？;"""I want you to accompany me shopping... No?"""
Fujisaki;「本当？それじゃ、えーと⋯。;"""Really? Well, then, uh..."""
Fujisaki;「うん、それでいいわ。忘れないでね。;"""Yeah, that's fine. Don't forget."""
Fujisaki;「ねぇ、これ可愛いね？;"""Hey, isn't this cute?"""
Fujisaki;「えつ、ありがとう。すごく嬉しいな⋯。;"""Thank you, Etsu. I'm very happy..."""
Fujisaki;「今日は、付き合つてくれて、本当にありがとう。;"""Thank you so much for going out with me today."""
<PNAME>;『あつ、今日は、優美ちゃんの誕生日じゃないか。;"""Ah, today is Yumi's birthday, isn't it?"""
<PNAME>;『よし、ビー玉を、プレゼントしよう。;"""Okay, marbles, I'll give them to you."""
<PNAME>;『あつ、優美ちゃん！;"""Ah, Yumi!"""
Saotome;「優美に？うれしいー。開けてもいいですか？;"""Graceful? I'm so happy! May I open it?"""
Saotome;「⋯。お兄ちゃんにでも、あげようかな⋯。;"""⋯Well... I'll give it to my brother..."""
<PNAME>;『あんまり喜んでもらえなかつた⋯。失敗だつたかな⋯。;"""I didn't get much pleasure from it... It was a failure...."""
<PNAME>;『そう言えば、もうすぐ体育祭だね。;"""Speaking of which, the gymnastics festival is coming up soon."""
Mikihara;「そ、そうですね⋯。;"""Well, yes..."""
<PNAME>;『体調を整えておかないとね。;"""I need to stay in shape."""
Mikihara;「あの⋯。わ、私もそう思います。;"""You know... Wow, I think so too."""
<PNAME>;（情報誌を見ながら、コナミコマンドを入力すると⋯。↑↑↓↓←→←→ｘ○）;(Entering Konami commands while looking at the information magazine... ↑↑↓↓←→←→←→x○)
<PNAME>;『おいおい、いい加減にしろよ⋯。;"""Oh, come on, come on..."""
Tatebayashi;「学校で、急いでいるふりして、気になる男の子に、わざとぶつかるんだ。;"""At school, I would pretend to be in a hurry and intentionally bump into a boy I was interested in."""
<PNAME>;『何でそんな事を⋯。;"""Why do you do that...?"""
