Character name;Japanese text;English text
<PNAME>;（神様、何とぞ優美さんと今以上に仲良くなれますように。）;(God, please help me grow even closer with Yumi-san.)
<PNAME>;（おっ、丁度いいところに優美さんが来たぞ。）;(Oh, Yumi-san arrived just in time.)
<PNAME>;（あっ、優美さん。）;(Oh, Yumi-san.)
<PNAME>;『よし、次は、優美さんとだ;Alright, next is with Yumi-san.
<PNAME>;『よし、次は、優美さんとだ。;Alright, next is with Yumi-san.
<PNAME>;（優美さんを、傷つけたといううわさが、流れてたそうだ。）;(There's a rumor going around that I hurt Yumi-san.)
<PNAME>;（どうやら好雄の話では、俺が優美さんを、傷つけたといううわさが、流れてたそうだ。）;(According to Yoshio, there's a rumor going around that I hurt Yumi-san.)
<PNAME>;（それじゃ、近所の公園で、優美さんを待つか。）;(I'll wait for Yumi-san at the neighborhood park then.)
<PNAME>;（それじゃ、近所の公園で、優美さんを待つか。）;(I'll wait for Yumi-san at the neighborhood park then.)
<PNAME>;（それじゃ、きらめき中央公園で、優美さんを待つか。）;(I'll wait for Yumi-san at Kirameki Central Park then.)
<PNAME>;（それじゃ、きらめき中央公園で、優美さんを待つか。）;(I'll wait for Yumi-san at Kirameki Central Park then.)
<PNAME>;（それじゃ、ショッピング街で、優美さんを待つか。）;(I'll wait for Yumi-san at the shopping district then.)
<PNAME>;（それじゃ、ショッピング街で、優美さんを待つか。）;(I'll wait for Yumi-san at the shopping district then.)
<PNAME>;（それじゃ、水族館で、優美さんを待つか。）;(I'll wait for Yumi-san at the aquarium then.)
<PNAME>;（それじゃ、水族館で、優美さんを待つか。）;(I'll wait for Yumi-san at the aquarium then.)
<PNAME>;（それじゃ、動物園で、優美さんを待つか。）;(I'll wait for Yumi-san at the zoo then.)
<PNAME>;（それじゃ、動物園で、優美さんを待つか。）;(I'll wait for Yumi-san at the zoo then.)
<PNAME>;（それじゃ、植物園で、優美さんを待つか。）;(I'll wait for Yumi-san at the botanical garden then.)
<PNAME>;（それじゃ、植物園で、優美さんを待つか。）;(I'll wait for Yumi-san at the botanical garden then.)
<PNAME>;（それじゃ、プラネタリウムで、優美さんを待つか。）;(I'll wait for Yumi-san at the planetarium then.)
<PNAME>;（それじゃ、プラネタリウムで、優美さんを待つか。）;(I'll wait for Yumi-san at the planetarium then.)
<PNAME>;（それじゃ、美術館で、優美さんを待つか。）;(I'll wait for Yumi-san at the art museum then.)
<PNAME>;（それじゃ、美術館で、優美さんを待つか。）;(I'll wait for Yumi-san at the art museum then.)
<PNAME>;（それじゃ、図書館で、優美さんを待つか。）;(I'll wait for Yumi-san at the library then.)
<PNAME>;（それじゃ、図書館で、優美さんを待つか。）;(I'll wait for Yumi-san at the library then.)
<PNAME>;（それじゃ、ゲームセンターで、優美さんを待つか。）;(I'll wait for Yumi-san at the arcade then.)
<PNAME>;（それじゃ、ゲームセンターで、優美さんを待つか。）;(I'll wait for Yumi-san at the arcade then.)
<PNAME>;（それじゃ、ボーリング場で、優美さんを待つか。）;(I'll wait for Yumi-san at the bowling alley then.)
<PNAME>;（それじゃ、ボーリング場で、優美さんを待つか。）;(I'll wait for Yumi-san at the bowling alley then.)
<PNAME>;（それじゃ、カラオケ屋で、優美さんを待つか。）;(I'll wait for Yumi-san at the karaoke club then.)
<PNAME>;（それじゃ、カラオケ屋で、優美さんを待つか。）;(I'll wait for Yumi-san at the karaoke club then.)
<PNAME>;（それじゃ、遊園地で、優美さんを待つか。）;(I'll wait for Yumi-san at the amusement park then.)
<PNAME>;（それじゃ、遊園地で、優美さんを待つか。）;(I'll wait for Yumi-san at the amusement park then.)
<PNAME>;（それじゃ、スタジアムで、優美さんを待つか。）;(I'll wait for Yumi-san at the stadium then.)
<PNAME>;（それじゃ、スタジアムで、優美さんを待つか。）;(I'll wait for Yumi-san at the stadium then.)
<PNAME>;（それじゃ、映画館で、優美さんを待つか。）;(I'll wait for Yumi-san at the movie theater then.)
<PNAME>;（それじゃ、映画館で、優美さんを待つか。）;(I'll wait for Yumi-san at the movie theater then.)
<PNAME>;（それじゃ、コンサート会場で、優美さんを待つか。）;(I'll wait for Yumi-san at the concert hall then.)
<PNAME>;（それじゃ、コンサート会場で、優美さんを待つか。）;(I'll wait for Yumi-san at the concert hall then.)
<PNAME>;（それじゃ、プールで、優美さんを待つか。）;(I'll wait for Yumi-san at the pool then.)
<PNAME>;（それじゃ、プールで、優美さんを待つか。）;(I'll wait for Yumi-san at the pool then.)
<PNAME>;（それじゃ、スケート場で、優美さんを待つか。）;(I'll wait for Yumi-san at the skating rink then.)
<PNAME>;（それじゃ、スケート場で、優美さんを待つか。）;(I'll wait for Yumi-san at the skating rink then.)
<PNAME>;（それじゃ、海で、優美さんを待つか。）;(I'll wait for Yumi-san at the beach then.)
<PNAME>;（それじゃ、海で、優美さんを待つか。）;(I'll wait for Yumi-san at the beach then.)
<PNAME>;（それじゃ、スキー場で、優美さんを待つか。）;(I'll wait for Yumi-san at the ski resort then.)
<PNAME>;（それじゃ、スキー場で、優美さんを待つか。）;(I'll wait for Yumi-san at the ski resort then.)
<PNAME>;（それじゃ、神社で、優美さんを待つか。）;(I'll wait for Yumi-san at the shrine then.)
<PNAME>;（それじゃ、神社で、優美さんを待つか。）;(I'll wait for Yumi-san at the shrine then.)
<PNAME>;（今日は、館林さんとデートだ）;(I have a date with Tatebayashi-san today.)
<PNAME>;（今日は、館林さんとデートだ）;(I have a date with Tatebayashi-san today.)
<PNAME>;『館林さんのことについて知りたいんだけど。;I'd like to know about Tatebayashi-san.
<PNAME>;『よし、次は、館林とだ。;Alright, next is with Tatebayashi.
<PNAME>;『しばらく館林さんと話し込んだ;(I talked with Tatebayashi-san for a while.)
<PNAME>;『館林さんもいたのか。;Is Tatebayashi-san here too?
<PNAME>;『あっ、今日は、館林さんの誕生日じゃないか。;Ah, isn't today Tatebayashi-san's birthday?
<PNAME>;（もしかして、館林さんを知らず知らずのうちに傷つけてたのかな⋯。）;(Maybe I've hurt Tatebayashi-san without realizing...)
<PNAME>;『今日の自由行動は、この前の約束通り館林さんと―緒だ。;Today, I'll spend my free time with Tatebayashi-san, as promised.
<PNAME>;『まだ館林さんは、来ていないようだな。;I see Tatebayashi-san hasn't arrived yet.
<PNAME>;（館林さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;(I'm so lucky to get a present from Tatebayashi-san!)
<PNAME>;（神様、何とぞ館林さんと今以上に仲良くなれますように。）;(God, please help me grow even closer with Tatebayashi-san.)
<PNAME>;（おっ、丁度いいところに館林さんが来たぞ。）;(Oh, Tatebayashi-san arrived just in time.)
<PNAME>;（あっ、館林さん。）;(Oh, Tatebayashi-san.)
<PNAME>;『よし、次は、館林さんとだ;Alright, next is with Tatebayashi-san.
<PNAME>;『よし、次は、館林さんとだ。;Alright, next is with Tatebayashi-san.
<PNAME>;（館林さんを、傷つけたといううわさが、流れてたそうだ。）;(There's a rumor going around that I hurt Tatebayashi-san.)
<PNAME>;（どうやら好雄の話では、俺が館林さんを、傷つけたといううわさが、流れてたそうだ。）;(According to Yoshio, there's a rumor going around that I hurt Tatebayashi-san.)
<PNAME>;（それじゃ、近所の公園で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the neighborhood park then.)
<PNAME>;（それじゃ、近所の公園で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the neighborhood park then.)
<PNAME>;（それじゃ、きらめき中央公園で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at Kirameki Central Park then.)
<PNAME>;（それじゃ、きらめき中央公園で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at Kirameki Central Park then.)
<PNAME>;（それじゃ、ショッピング街で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the shopping district then.)
<PNAME>;（それじゃ、ショッピング街で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the shopping district then.)
<PNAME>;（それじゃ、水族館で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the aquarium then.)
<PNAME>;（それじゃ、水族館で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the aquarium then.)
<PNAME>;（それじゃ、動物園で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the zoo then.)
<PNAME>;（それじゃ、動物園で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the zoo then.)
<PNAME>;（それじゃ、植物園で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the botanical garden then.)
<PNAME>;（それじゃ、植物園で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the botanical garden then.)
<PNAME>;（それじゃ、プラネタリウムで、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the planetarium then.)
<PNAME>;（それじゃ、プラネタリウムで、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the planetarium then.)
<PNAME>;（それじゃ、美術館で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the art museum then.)
<PNAME>;（それじゃ、美術館で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the art museum then.)
<PNAME>;（それじゃ、図書館で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the library then.)
<PNAME>;（それじゃ、図書館で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the library then.)
<PNAME>;（それじゃ、ゲームセンターで、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the arcade then.)
<PNAME>;（それじゃ、ゲームセンターで、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the arcade then.)
<PNAME>;（それじゃ、ボーリング場で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the bowling alley then.)
<PNAME>;（それじゃ、ボーリング場で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the bowling alley then.)
<PNAME>;（それじゃ、カラオケ屋で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the karaoke club then.)
<PNAME>;（それじゃ、カラオケ屋で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the karaoke club then.)
<PNAME>;（それじゃ、遊園地で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the amusement park then.)
<PNAME>;（それじゃ、遊園地で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the amusement park then.)
<PNAME>;（それじゃ、スタジアムで、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the stadium then.)
<PNAME>;（それじゃ、スタジアムで、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the stadium then.)
<PNAME>;（それじゃ、映画館で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the movie theater then.)
<PNAME>;（それじゃ、映画館で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the movie theater then.)
<PNAME>;（それじゃ、コンサート会場で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the concert hall then.)
<PNAME>;（それじゃ、コンサート会場で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the concert hall then.)
<PNAME>;（それじゃ、プールで、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the pool then.)
<PNAME>;（それじゃ、プールで、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the pool then.)
<PNAME>;（それじゃ、スケート場で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the skating rink then.)
<PNAME>;（それじゃ、スケート場で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the skating rink then.)
<PNAME>;（それじゃ、海で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the beach then.)
<PNAME>;（それじゃ、海で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the beach then.)
<PNAME>;（それじゃ、スキー場で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the ski resort then.)
<PNAME>;（それじゃ、スキー場で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the ski resort then.)
<PNAME>;（それじゃ、神社で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the shrine then.)
<PNAME>;（それじゃ、神社で、館林さんを待つか。）;(I'll wait for Tatebayashi-san at the shrine then.)
<PNAME>;『<DATE>に、近所の公園へ行かない？;Would you like to go to the park on <DATE>?
<PNAME>;『近所の公園の前で待ち合わせでいい？;Can we meet up in front of the park?
<PNAME>;『それじゃ、<DATE>に、近所の公園の前で待ち合わせということで。;So, I'll meet you in front of the park on <DATE>.
<PNAME>;『<DATE>に、きらめき中央公園へ行かない？;Would you like to go to Kirameki Central Park on <DATE>?
<PNAME>;『きらめき中央公園の前で待ち合わせでいい？;Can we meet up in front of Kirameki Central Park?
<PNAME>;『それじゃ、<DATE>に、きらめき中央公園の前で待ち合わせということで。;So, I'll meet you in front of Kirameki Central Park on <DATE>.
<PNAME>;『<DATE>に、ショッピング街へ行かない？;Would you like to go to the shopping district on <DATE>?
<PNAME>;『ショッピング街の前で待ち合わせでいい？;Can we meet up in front of the shopping district?
<PNAME>;『それじゃ、<DATE>に、ショッピング街の前で待ち合わせということで。;So, I'll meet you in front of the shopping district on <DATE>.
<PNAME>;『<DATE>に、水族館へ行かない？;Would you like to go to the aquarium on <DATE>?
<PNAME>;『水族館の前で待ち合わせでいい？;Can we meet up in front of the aquarium?
<PNAME>;『それじゃ、<DATE>に、水族館の前で待ち合わせということで。;So, I'll meet you in front of the aquarium on <DATE>.
<PNAME>;『<DATE>に、動物園へ行かない？;Would you like to go to the zoo on <DATE>?
<PNAME>;『動物園の前で待ち合わせでいい？;Can we meet up in front of the zoo?
<PNAME>;『それじゃ、<DATE>に、動物園の前で待ち合わせということで。;So, I'll meet you in front of the zoo on <DATE>.
<PNAME>;『<DATE>に、植物園へ行かない？;Would you like to go to the botanical garden on <DATE>?
<PNAME>;『植物園の前で待ち合わせでいい？;Can we meet up in front of the botanical garden?
<PNAME>;『それじゃ、<DATE>に、植物園の前で待ち合わせということで。;So, I'll meet you in front of the botanical garden on <DATE>.
<PNAME>;『<DATE>に、プラネタリウムへ行かない？;Would you like to go to the planetarium on <DATE>?
<PNAME>;『プラネタリウムの前で待ち合わせでいい？;Can we meet up in front of the planetarium?
<PNAME>;『それじゃ、<DATE>に、プラネタリウムの前で待ち合わせということで。;So, I'll meet you in front of the planetarium on <DATE>.
<PNAME>;『<DATE>に、美術館へ行かない？;Would you like to go to the museum on <DATE>?
<PNAME>;『美術館の前で待ち合わせでいい？;Can we meet up in front of the museum?
<PNAME>;『それじゃ、<DATE>に、美術館の前で待ち合わせということで。;So, I'll meet you in front of the museum on <DATE>.
<PNAME>;『<DATE>に、図書館へ行かない？;Would you like to go to the library on <DATE>?
<PNAME>;『図書館の前で待ち合わせでいい？;Can we meet up in front of the library?
<PNAME>;『それじゃ、<DATE>に、図書館の前で待ち合わせということで。;So, I'll meet you in front of the library on <DATE>.
<PNAME>;『<DATE>に、ゲームセンターへ行かない？;Would you like to go to the arcade on <DATE>?
<PNAME>;『ゲームセンターの前で待ち合わせでいい？;Can we meet up in front of the arcade?
<PNAME>;『それじゃ、<DATE>に、ゲームセンターの前で待ち合わせということで。;So, I'll meet you in front of the arcade on <DATE>.
<PNAME>;『<DATE>に、ボーリング場へ行かない？;Would you like to go to the bowling alley on <DATE>?
<PNAME>;『ボーリング場の前で待ち合わせでいい？;Can we meet up in front of the bowling alley?
<PNAME>;『それじゃ、<DATE>に、ボーリング場の前で待ち合わせということで。;So, I'll meet you in front of the bowling alley on <DATE>.
<PNAME>;『<DATE>に、カラオケ屋へ行かない？;Would you like to go to the karaoke club on <DATE>?
<PNAME>;『カラオケ屋の前で待ち合わせでいい？;Can we meet up in front of the karaoke club?
<PNAME>;『それじゃ、<DATE>に、カラオケ屋の前で待ち合わせということで。;So, I'll meet you in front of the karaoke club on <DATE>.
<PNAME>;『<DATE>に、遊園地へ行かない？;Would you like to go to the amusement park on <DATE>?
<PNAME>;『遊園地の前で待ち合わせでいい？;Can we meet up in front of the amusement park?
<PNAME>;『それじゃ、<DATE>に、遊園地の前で待ち合わせということで。;So, I'll meet you in front of the amusement park on <DATE>.
<PNAME>;『<DATE>に、スタジアムへ行かない？;Would you like to go to the stadium on <DATE>?
<PNAME>;『スタジアムの前で待ち合わせでいい？;Can we meet up in front of the stadium?
<PNAME>;『それじゃ、<DATE>に、スタジアムの前で待ち合わせということで。;So, I'll meet you in front of the stadium on <DATE>.
<PNAME>;『<DATE>に、映画館へ行かない？;Would you like to go to the movie theater on <DATE>?
<PNAME>;『映画館の前で待ち合わせでいい？;Can we meet up in front of the movie theater?
<PNAME>;『それじゃ、<DATE>に、映画館の前で待ち合わせということで。;So, I'll meet you in front of the movie theater on <DATE>.
<PNAME>;『<DATE>に、コンサート会場へ行かない？;Would you like to go to the concert hall on <DATE>?
<PNAME>;『コンサート会場の前で待ち合わせでいい？;Can we meet up in front of the concert hall?
<PNAME>;『それじゃ、<DATE>に、コンサート会場の前で待ち合わせということで。;So, I'll meet you in front of the concert hall on <DATE>.
<PNAME>;『<DATE>に、プールへ行かない？;Would you like to go to the pool on <DATE>?
<PNAME>;『プールの前で待ち合わせでいい？;Can we meet up in front of the pool?
<PNAME>;『それじゃ、<DATE>に、プールの前で待ち合わせということで。;So, I'll meet you in front of the pool on <DATE>.
<PNAME>;『<DATE>に、スケート場へ行かない？;Would you like to go to the skating rink on <DATE>?
<PNAME>;『スケート場の前で待ち合わせでいい？;Can we meet up in front of the skating rink?
<PNAME>;『それじゃ、<DATE>に、スケート場の前で待ち合わせということで。;So, I'll meet you in front of the skating rink on <DATE>.
<PNAME>;『<DATE>に、海へ行かない？;Would you like to go to the beach on <DATE>?
<PNAME>;『海の前で待ち合わせでいい？;Can we meet up in front of the beach?
<PNAME>;『それじゃ、<DATE>に、海の前で待ち合わせということで。;So, I'll meet you in front of the beach on <DATE>.
<PNAME>;『<DATE>に、スキー場へ行かない？;Would you like to go to the ski resort on <DATE>?
<PNAME>;『スキー場の前で待ち合わせでいい？;Can we meet up in front of the ski resort?
<PNAME>;『それじゃ、<DATE>に、スキー場の前で待ち合わせということで。;So, I'll meet you in front of the ski resort on <DATE>.
<PNAME>;『<DATE>に、神社へ行かない？;Would you like to go to the shrine on <DATE>?
<PNAME>;『神社の前で待ち合わせでいい？;Can we meet up in front of the shrine?
<PNAME>;『それじゃ、<DATE>に、神社の前で待ち合わせということで。;So, I'll meet you in front of the shrine on <DATE>.
<PNAME>;『最高の気分だぜ。密かに想っている、藤崎詩織と同じ学校に入学できたんだから。;I'm feeling great. See, the girl I've secretly admired, Shiori Fujisaki, is also going to this school.
<PNAME>;『実は⋯。彼女とは小学校からの幼なじみで、家も隣りどうしなんだけれど⋯;Truth is... We've been friends since elementary school, and we live right next to each other, but...
<PNAME>;『俺と比べて、月とスッポン。だから、いまだに友達以上の関係には⋯。;Compared to her, it's like night and day. So, we're still just friends...
Yoshio;「よう。何しけた面してんだよ。;Hey, why the long face?
<PNAME>;『あ、あぁ⋯。別に⋯。（なれなれしい奴だなぁ⋯。）;A-ah... It's nothing... (He's so overfamiliar...)
Yoshio;「俺、早乙女好雄。これからよろしくな。お前は何ていうんだ？;I'm Yoshio Saotome. Nice to meet you. What's your name?
<PNAME>;『俺は、<PNAME> <PSURNAME>。こっちこそよろしくな。;I'm <PNAME> <PSURNAME>. Nice to meet you, too.
Girl A;「あっ、来たわよ。;Ah, he’s here!
Girl B;「素敵～。;So cool~
Yoshio;「何だ？急に女子が騒ぎだしたぞ。;What? Why are the girls making a fuss all of a sudden?
Ijuin;「やあ、諸君。待たせたね。;Hello, everyone. Sorry to keep you waiting.
Ijuin;「この僕の事を知らない者はいないと思うが⋯。僕が理事長の孫の伊集院レイだ。;I think everyone here knows who I am... I'm Rei Ijuin, the chairman's grandson.
Ijuin;「同じクラスの男性諸君には悪いが⋯。ま、仲良くやっていこうじゃないか。;I feel bad for the boys in the class... Well, let's get along anyways.
Yoshio;「伊集院って、あの金持ちのか⋯。嫌なクラスになっちまったなぁ。;Ijuin, that rich kid... This class sucks.
<PNAME>;『そ、そうだな⋯。;Y-Yeah...
<PNAME>;（あっ、次は詩織の、自己紹介みたいだ。）;(Ah, it looks like Shiori is going to introduce herself next.)
Fujisaki;「みなさんはじめまして。名前は藤崎詩織です。;Nice to meet you all. My name is Shiori Fujisaki.
Fujisaki;「趣味は音楽鑑賞で、クラシックとかを良く聴きます。みなさんこれから、よろしくお願いします。;My hobby is listening to music, especially classical. I look forward to getting along with everyone.
Yoshio;「か、かわいいー。藤崎詩織ちゃんか⋯。このクラスでよかったぜ。;Sh-she’s so cute... Shiori Fujisaki... I'm glad she's in our class.
<PNAME>;（さっきは、嫌だって言ってたくせに⋯。）;(Weren't you just complaining about this class...?)
Yoshio;「あっ、今、お前の事見たぜ。あの娘知ってるのか？;Hey, I saw her looking at you. Do you know her?
<PNAME>;『知ってるも何も、俺の幼なじみだよ。;Of course I know her. She's my childhood friend.
Yoshio;「へぇ、そうなのか⋯。じゃあ、彼女の誕生日は？;Oh, really... So, when's her birthday?
<PNAME>;『<SHIORI_BIRTHDAY>。;<SHIORI_BIRTHDAY>.
Yoshio;「血液型は？;What's her blood type?
<PNAME>;『Ｏ型。;Type O.
Yoshio;「趣味は？;What're her hobbies?
<PNAME>;『音楽鑑賞って、言ってたじゃないか。;Didn't she just say it was listening to music?
Yoshio;「あっ、そうか。スリーサイズは？;Oh, right. What's her measurements?
<PNAME>;『そんなの知るかよ。;How would I know that?
Yoshio;「よし、チェックだ。チェック。;Alright, check. Check.
<PNAME>;『お、お前⋯。そのメモ帳、女の子の事ばっかりじゃないか⋯。;Y-you... That notebook of yours is all about girls, isn't it...
Yoshio;「ま、女の子の事で、知りたいことがあったら、俺に連絡しな。力になるぜ。;Well, if you want to know anything about the girls, just ask me. I'll help you out.
<PNAME>;『そ、そうか⋯。ありがとう。;R-really... Thanks.
Yoshio;「それよりも。お前、この高校の伝説知ってるか？;By the way, do you know the legend of this high school?
<PNAME>;『伝説？何それ？;Legend? What's that?
Yoshio;「ほら、そこの窓から、でっかい木が見えるだろ。;Look, you can see that big tree from the window, right?
<PNAME>;『ん？あぁ。;Huh? Oh, yeah.
Yoshio;「あの木の下で、女の子に告白されると、永遠に幸せな関係になれるんだってよ。;They say if a girl confesses to you under that tree, you'll be happy together forever.
<PNAME>;『へぇ、そんな伝説があるのか⋯。;Wow, there's a legend like that...?
Yoshio;「誰が言ったかしらねぇが、うらやましい話だな。;I don't know who started it, but it's a nice story, huh?
<PNAME>;『伝説か⋯。そうだな、俺なら⋯;A legend, huh... If it were me...
<PNAME>;『こうして、不安と期待の高校生活が始まった⋯。;And so, my high school life full of anxiety and expectations began...
<PNAME>;（明日から何をしようかな？）;(What should I do starting tomorrow?)
none;システム設定を変更します;Change System Settings
<PNAME>;（今日は何をしようかな？）;(What should I do today?)
<PNAME>;『絵は、心が休まるぜ。（くーつ、しびれるセリフ。）;Art soothes the soul. (Ah, what a touching line.)
<PNAME>;『絵は、心が休まるぜ。（くーっ、しびれるセリフ。）;Art soothes the soul. (Ah, what a touching line.)
Katagiri;「ビューティフル、素敵な絵ね。;That's a wonderful drawing! In English, they'd call it "Beautiful!"
<PNAME>;『あ、ありがとう。;Ah, thank you.
Katagiri;「そんなに上手なんだから、美術部に入部すればいいのに⋯。;With drawings that good, you should join the art club...
<PNAME>;『絵は、たまに描くぐらいが、健康にいいんだよ。;Drawing every once in a while is good for your health.
Katagiri;「へえ⋯絵ってたまに描くと健康にいいんだ。;Oh... so drawing every once in a while is good for your health.
<PNAME>;『そう、手のつぼを刺激されてこう⋯。運うって。;Yes, it stimulates the pressure points in your hand... and your luck.
Katagiri;「あはははは⋯。私、片桐彩子って言うの。あなたは⋯？;Hahaha... I'm Ayako Katagiri. And you are...?
<PNAME>;『あ、俺、<PNAME> <PSURNAME>。;Ah, I'm <PNAME> <PSURNAME>.
Katagiri;「気が向いたら美術室に遊びに来てよ。歓迎するわよ。;If you feel like it, come visit the art room. You're welcome anytime.
<PNAME>;『ああ、気が向いたらね。;Yeah, if I feel like it.
Katagiri;「それじゃ、また。;See you later, then.
<PNAME>;『面白い奴⋯。;She seemed like an interesting person...
none;「入部する部活を選択してください;Please choose which club to join.
none;「美術部に入部した。;You joined the art club.
Katagiri;「あっ、<PNAME>君ウェルカム。ようこそ美術部へ。;Oh, welcome <PNAME>. Welcome to the art club.
<PNAME>;『片桐さん。これからよろしく。;Katagiri-san. Looking forward to working with you.
Katagiri;「こちらこそ。よろしくね。;Likewise. Looking forward to it.
<PNAME>;（放課後だ。あー眠いなぁ。）;(Class is over. Ah, I'm so sleepy...)
none;ドン;*THUD*
Schoolgirl;「あっ、ごめんなさい。;Ah, sorry.
<PNAME>;『いや、いい⋯。;No, it's fine...
Schoolgirl;「あー、映画に遅れるぅ。;Ah, I'm going to be late for the movie!
<PNAME>;『何だろ、今の娘？;Who was that girl?
<PNAME>;（あー、今日も疲れたな。急いで、家に帰ろう。）;(Ah, I'm so tired today. Let's hurry home.)
<PNAME>;（あっ、詩織がいるぞ。）;(Oh, Shiori is here.)
<PNAME>;『おーい、詩織。;Hey, Shiori.
Fujisaki;「あっ、<PSURNAME>君。今帰り？;Oh, <PSURNAME>-kun. Heading home?
Fujisaki;「―緒に帰って、友達に噂とかされると、恥ずかしいし⋯。;It would be embarrassing if we walked home together, and our friends started rumors about us...
<PNAME>;『そ、そうだね。それじゃあ、お先に。;Y-Yeah, you're right. See you then.
Fujisaki;「ごめんね。さよなら。;I'm sorry. Goodbye.
<PNAME>;（しょうがない。―人で帰るか。）;(Oh well, I’ll walk home alone.)
Fujisaki;「さよなら。;Goodbye.
<PNAME>;『今日は体育祭だ。どの競技に参加しようかな？;Today's the sports festival. Which event should I join?
<PNAME>;（今週は、バッチリ、予定どおりだぜ。;This week went perfectly according to plan.
<PNAME>;『ありがとう。;Thank you.
<PNAME>;（よし、ますますやる気が出てきたぞ。）;(Alright, I'm even more motivated now.)
Katagiri;「今日も頑張って、ワンダフルな絵を描きましょう。;Let's work hard today and make a "wonderful" piece of art.
<PNAME>;『うん、頑張ろう。;Yeah, let's do our best.
<PNAME>;（誰に電話かけようかな？）;(Who should I call?)
none;Ｔｒｒｒｒ⋯;Trrrr...
none;Ｔｒｒｒｒ;Trrrr...
none;Ｔｒｒｒｒ＂;Trrrr...
Yoshio;「ハイ、早乙女です。;Hi, this is Saotome.
<PNAME>;『もしもし、<PNAME>ですけど。;Hello, this is <PNAME>.
Yoshio;「おっ、<PSURNAME>か。良くかけて来てくれたな。;Oh, it’s <PSURNAME>. I'm glad you called.
<PNAME>;『女の子の事なら任せておけって、言ってたよな⋯。;You said you'd help if I wanted to know about the girls at school... right...?
Yoshio;「もちろん。何について聞きたいんだ？;Of course. What do you want to know?
<PNAME>;『女の子達が、俺をどう思ってるか知りたいんだ。;I want to know what the girls think of me.
Yoshio;「評価か⋯。ちょっと待ってくれよ。;What they think of you, huh... Hang on a sec.
Yoshio;「女の子の、お前に対する評価は⋯。;The girls' opinion of you is...
Yoshio;「こんなとこだな。;Something like this.
<PNAME>;（女の子の情報でも聞いてみようかな）;(Maybe I’ll ask for some specific info on one of the girls.)
Yoshio;「あぁ、いいぜ。ちょっと待ってくれよ。;Ah, okay. Hold on a second.
Yoshio;「片桐、片桐‥‥と。;Katagiri, Katagiri... ah.
Yoshio;「あったあった。耳かっぽじってよく聞けよ。;Found it, found it. Open your ears and listen carefully.
Yoshio;「って、とこだな。;That's pretty much it.
<PNAME>;『サンキュー。いつも悪いな。;Thanks! Sorry to bother you all the time.
Yoshio;「なーに、いいってことよ。女の子の情報なら俺に任せてくれよ。;No problem! When it comes to info on the girls, just leave it to me.
none;ガチャ;*gacha*
<PNAME>;（さて、昼飯だ。早く学食に行かないと⋯。）;Alright, it's lunch time. I better get to the cafeteria quick...
Nijino;「<PSURNAME>君。;<PSURNAME>-kun.
<PNAME>;『あっ、虹野さん。;Oh, Nijino-san.
Nijino;「お昼ご飯どうするの？;What are you planning to do for lunch?
